CourseNumber,Title,MinCredit,MaxCredit,Description 
IT 222HY  ,CCNA 4: Connecting Networks,-1,5.0,"This course provides hands-on experience with the Wide Area Networking (WAN) technologies and network services required in a complex network. Students learn the selection criteria of network devices and WAN technologies to meet network requirements. Students learn how to configure and troubleshoot network devices and resolve common issues with data link protocols. Students will also develop the knowledge and skills needed to implement secured virtual private network (VPN) operations in a complex network. This is the final course in the CCNA series. Students completing this course will be prepared to pass the Cisco CCNA certification exam. Assesses Core Learning Outcomes 1, 2, 6. Lab fee: $45.55; Certification fee: $60."
IT 224S   ,Server Administration Fundamentals,-1,5.0,"Local Area Network (LAN) server installation, configuration and management. Covers topics such as equipment choice, network operating 
system choice, user account administration, system security, data protection, Internet connectivity, and monitoring system performance. Assesses Core Learning Outcomes 1, 6.

Lab fee: $45.55; Certification fee: $60."
IT 228S   ,Information Security Fundamentals,-1,5.0,"Presents the principles of information security.  Both the managerial and the technical aspects of the discipline are explored and knowledge areas of the CompTIA Security+ Certification and Microsoft MTA Security Certification are addressed. Includes examples of issues faced by information technology professionals and tools for designing security policy, acceptable use policy, materials disposal policy and access management policy. Threat assessment, risk assessment and disaster recovery strategy are discussed. Course offers some opportunities for hands-on experience with security software tools. Assesses Core Learning Outcomes 1, 4, 6. Lab fee: $45.55; Certification fee: $60."
IT 240S   ,Linux Systems Administration,-1,5.0,"Presents the Linux operating system from the perspective of a systems administrator. Topics include Linux shell commands and essential tools, administration of local and remote systems, file systems, storage management, operating system deployment, user account management, and security. Assesses Core Learning Outcomes 1, 5, 6. Lab fee: $45.55; Certification fee: $60."
IT 251S   ,Computer Careers Internship,-1,5.0,"Provides students with a safe, supervised work environment to apply their academic skills.  This allows the student to put into practice administrative and technical skills, to foster professional growth, and to gain self-confidence directly associated with certification and/or the degree focus of the student. Assesses Core Learning Outcome 6."
IT 252S   ,Advanced Computer Careers Internship,-1,5.0,"On-the-job work experience in occupations directly related to students career choice. This advanced internship reinforces the students expertise gained in the Computer Systems courses. Internships are arranged with private industry, government agencies, and/or nonprofit organizations. Internships may be paid or unpaid as available. Assesses Core Learning Outcome 6."
ITAL 121CEL ,Italian I,-1,5.0,"(H) First in a sequence of courses to practice functional elements of Italian pronunciation, grammar and culture in the context of practical conversational Italian. Listening, speaking, reading and writing to communicate in a logical, natural and personalized way. Assesses Core Learning Outcomes 1, 3, 4."
ITAL 122CEL ,Italian II,-1,5.0,"(H) Second course in a sequence to practice functional elements of Italian pronunciation, grammar and culture in the context of practical conversational Italian. Listening, speaking, reading and writing to communicate in a logical, natural and personalized way. Assesses Core Learning Outcomes 1, 3, 4."
JAPN& 121A   ,Japanese I,-1,5.0,"(H)  Beginning sequence of courses to practice functional elements of Japanese pronunciation, grammar, vocabulary, and sentence patterns in the context of practical conversational Japanese with correct understanding of cultural and social background.  The Japanese writing system is taught from early stage to provide total experience of the language. Assesses Core Learning Outcomes 1, 3, 4."
JAPN& 121B   ,Japanese I,-1,5.0,"(H)  Beginning sequence of courses to practice functional elements of Japanese pronunciation, grammar, vocabulary, and sentence patterns in the context of practical conversational Japanese with correct understanding of cultural and social background.  The Japanese writing system is taught from early stage to provide total experience of the language. Assesses Core Learning Outcomes 1, 3, 4."
JAPN& 121C   ,Japanese I,-1,5.0,"(H)  Beginning sequence of courses to practice functional elements of Japanese pronunciation, grammar, vocabulary, and sentence patterns in the context of practical conversational Japanese with correct understanding of cultural and social background.  The Japanese writing system is taught from early stage to provide total experience of the language. Assesses Core Learning Outcomes 1, 3, 4."
